Sitecore id;Url;Site section;Site subsection;Article type;Num disruptors;Num exhibits;Num videos;Num body links;Num sidebars;Num podcasts;Num interactives;Num related articles;Num most popular;Num words;Download only;Primary topic;Num topics;Num industries;Num locations;Num functional practices;Num industry practices;Num regions;Inlinks;Outlinks;Entries direct;Entries email;Entries search;Bounces direct;Bounces email;Bounces search;Page views
164c3517-84b3-48dc-9700-ab4efe2f64c7;http://www.mckinsey.com/business-functions/business-technology/our-insights/how-good-is-your-cyberincident-response-plan;business-functions;business-technology;Article;0;1;0;0;1;0;0;3;6;2570;FALSE;digital;4;0;0;0;0;0;30;123;156;4;833;123;3;711;1106
1668b456-70bb-4a28-b157-45fd0f3d5d3a;http://www.mckinsey.com/industries/pharmaceuticals-and-medical-products/our-insights/a-health-check-for-pharma-overcoming-change-fatigue-in-the-pharmaceutical-industry;industries;pharmaceuticals-and-medical-products;Report;0;0;0;0;0;0;0;0;0;75;TRUE;PMP;0;0;0;0;1;0;;;1;;0;1;;0;3
166af8e1-efad-458c-8b67-0b92c3f7b9e2;http://www.mckinsey.com/industries/healthcare-systems-and-services/our-insights/saving-mothers-lives-in-namibia;industries;healthcare-systems-and-services;Article;0;3;1;0;2;0;0;0;0;3472;FALSE;health care;2;5;0;0;0;1;;;5;1;24;3;0;18;45
166cce94-2aa1-4fb4-b27c-701f10708b50;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/getting-a-better-handle-on-currency-risk;business-functions;strategy-and-corporate-finance;Article;2;2;0;1;0;1;0;3;6;2778;FALSE;risk management;3;0;0;0;0;0;45;139;360;22;1556;271;19;1380;2283
16712bf0-efca-4c0e-adb2-5527acc2a706;http://www.mckinsey.com/industries/public-sector/our-insights/focused-on-foresight-an-interview-with-the-uss-national-intelligence-officer-for-warning;industries;public-sector;Interview;0;0;0;0;0;0;0;2;6;2181;FALSE;public sector;0;1;0;0;0;0;;;3;1;22;2;0;18;31
1684e2df-c568-4278-b8c2-c949ae41fa12;http://www.mckinsey.com/business-functions/business-technology/our-insights/beyond-agile-reorganizing-it-for-faster-software-delivery;business-functions;business-technology;Article;2;3;1;0;0;0;0;4;6;2419;FALSE;business technology;1;1;0;0;0;0;41;132;602;37;508;465;27;406;2234
16bd6cfb-af27-4ed6-be08-a0f5414e1970;http://www.mckinsey.com/business-functions/organization/our-insights/the-crisis-mobilizing-boards-for-change;business-functions;organization;Commentary;0;4;0;0;0;0;0;1;6;1914;FALSE;organization;3;0;0;0;0;0;28;120;1;0;20;1;0;14;33
16cdbf2c-be05-4d59-b20e-23c37d4d8202;http://www.mckinsey.com/global-themes/employment-and-growth/economic-conditions-snapshot-september-2012-mckinsey-global-survey-results;global-themes;employment-and-growth;Survey;0;6;0;0;0;0;0;3;6;1340;FALSE;macroeconomics;1;0;0;0;0;0;29;126;4;;3;4;;3;12
16e9e9e0-7d8a-4da6-b412-b10b38b79a4c;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/how-climate-change-could-affect-corporate-valuations;business-functions;strategy-and-corporate-finance;Article;0;3;0;1;0;1;0;0;0;2779;FALSE;sustainability & resources;1;1;0;0;0;0;28;112;5;0;114;3;0;94;165
171acb5c-d59a-4f29-bde3-d85b0b7c1697;http://www.mckinsey.com/industries/retail/our-insights/making-data-driven-marketing-decisions;industries;retail;Book Excerpt;0;1;0;1;0;0;0;0;0;1274;FALSE;big data & analytics;2;1;0;0;0;1;24;109;5;0;6;4;0;5;55
1736dc07-60c0-4ffa-b55f-2253585639ac;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/testing-the-limits-of-diversification;business-functions;strategy-and-corporate-finance;Article;0;1;0;0;1;1;0;1;6;1519;FALSE;m&a;1;0;0;0;0;0;31;118;44;1;190;32;0;152;301
174f5d6c-e06f-45b2-926b-6bc7e8381b4c;http://www.mckinsey.com/industries/metals-and-mining/our-insights/downsizing-the-us-coal-industry;industries;metals-and-mining;;0;0;0;0;0;0;0;0;0;69;TRUE;mining;0;0;0;0;0;0;23;106;6;1;5;5;0;3;73
17589754-0be0-41de-9a18-e12829c29368;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/why-value-value-and--defending-against-crises;business-functions;strategy-and-corporate-finance;Article;0;0;0;0;0;0;0;1;6;3164;FALSE;corporate finance;3;0;0;0;0;0;41;123;10;15;40;9;11;32;245
17775699-1f1d-4b7c-b10a-903a7a854727;http://www.mckinsey.com/business-functions/operations/our-insights/using-rapid-process-digitization-to-transform-the-customer-experience;business-functions;operations;Article;2;2;0;0;0;0;0;4;6;2241;FALSE;digital;3;0;0;0;0;0;47;129;730;67;108;573;42;80;2678
17b835ad-68ca-4467-9f29-f00fec8165d9;http://www.mckinsey.com/business-functions/business-technology/our-insights/the-enterprise-it-infrastructure-agenda-for-2014;business-functions;business-technology;Article;0;0;0;0;0;0;0;4;6;3060;FALSE;business technology;4;1;0;0;0;0;34;131;73;5;259;49;3;225;449
17f6023a-205a-4615-950f-e51fefe4fa57;http://www.mckinsey.com/industries/consumer-packaged-goods/our-insights/three-myths-about-growth-in-consumer-packaged-goods;industries;consumer-packaged-goods;Article;2;3;0;0;0;0;0;4;6;1595;FALSE;consumers;2;1;0;0;0;2;46;133;79;7;334;53;5;257;1027
183e8c4a-9399-4848-9ba4-d26928f3e113;http://www.mckinsey.com/industries/financial-services/our-insights/a-regulatory-squeeze-on-europes-banks;industries;financial-services;Article;0;1;0;1;0;0;0;3;6;421;FALSE;financial services;0;1;0;0;0;0;24;122;4;0;6;3;0;4;20
18715dba-0665-41c6-99f4-de38ccfb7b3f;http://www.mckinsey.com/global-themes/leadership/an-interview-with-carlos-ghosn;global-themes;leadership;Interview;0;0;0;0;1;0;0;3;6;1655;FALSE;leadership;1;0;0;0;0;0;28;121;172;5;570;143;3;512;1022
1888248c-0acb-4e70-a931-46a12d7b11c5;http://www.mckinsey.com/industries/public-sector/our-insights/transforming-schools-an-entire-system-at-a-time;industries;public-sector;Article;0;0;0;0;0;0;0;2;6;1373;FALSE;social sector;0;2;0;0;0;0;23;119;12;;35;11;;31;60
18bec166-e0b6-4eb4-81cc-60d6aca74126;http://www.mckinsey.com/global-themes/leadership/leading-in-the-21st-century-an-interview-with-shells-ann-pickard;global-themes;leadership;Interview;0;0;1;0;0;0;0;4;6;923;FALSE;leadership;4;1;0;0;0;1;;;36;0;112;26;0;89;193
18f10b52-c757-443f-9ab3-767dac9b6f8d;http://www.mckinsey.com/industries/public-sector/our-insights/innovation-in-government-brazil;industries;public-sector;Article;0;0;0;1;1;0;0;4;6;1369;FALSE;public sector;1;1;0;0;0;1;26;125;16;2;117;12;1;96;174
1916afbe-715c-4035-8656-3d7c5dae6ee4;http://www.mckinsey.com/industries/oil-and-gas/our-insights/rising-up-unlocking-the-potential-of-africas-oil-and-gas;industries;oil-and-gas;Report;0;0;0;0;0;0;0;0;0;76;TRUE;oil & gas;0;1;0;0;1;0;;;1;;0;1;;0;3
1920b5f9-d734-459c-ab27-4928e7ce7221;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/how-to-choose-between-growth-and-roic;business-functions;strategy-and-corporate-finance;Article;0;3;0;0;0;1;0;5;6;824;FALSE;corporate finance;2;0;0;0;0;0;;;16;2;88;10;2;66;207
1921ceef-48d8-4b38-80de-50782a8e6886;http://www.mckinsey.com/industries/semiconductors/our-insights/internet-of-things-opportunities-and-challenges-for-semiconductor-companies;industries;semiconductors;Article;2;2;0;0;1;0;0;3;6;4100;FALSE;internet of things;0;1;0;0;0;0;46;130;369;35;1843;294;21;1500;3261
19921ef6-d148-4413-b2f1-0a895a705ad4;http://www.mckinsey.com/industries/public-sector/our-insights/behind-the-german-jobs-miracle;industries;public-sector;Article;0;0;0;0;0;0;0;2;6;1549;FALSE;public sector;0;2;0;0;0;0;24;120;4;1;34;4;1;28;45
199d4c50-ddfa-4f1e-90a4-801f4ea71238;http://www.mckinsey.com/industries/infrastructure/our-insights/making-infrastructure-exciting-an-interview-with-peter-dawson;industries;infrastructure;Interview;1;0;0;0;1;0;0;4;6;1359;FALSE;infrastructure;0;1;0;0;0;0;27;128;19;1;28;17;0;24;141
19ddedfb-2304-493f-9aca-a0c4802174ad;http://www.mckinsey.com/industries/high-tech/our-insights/what-executives-should-know-about-open-data;industries;high-tech;Article;0;1;0;0;0;0;0;5;6;1143;FALSE;high tech;3;2;0;0;0;0;27;126;140;8;57;115;8;46;325
19dfb99e-5dc9-4939-b679-eef3d6dbc310;http://www.mckinsey.com/global-themes/americas/latin-american-productivity;global-themes;americas;Report;0;0;0;0;0;0;0;4;6;398;FALSE;latam;1;0;1;0;0;1;;;1;;4;1;;2;10
19fefd3b-26c6-4003-9ea0-673df4cbea09;http://www.mckinsey.com/global-themes/middle-east-and-africa/uncovering-hidden-investment-opportunities-in-africa;global-themes;middle-east-and-africa;Article;0;1;0;0;0;0;0;0;0;331;FALSE;PE;1;1;0;0;0;1;24;108;50;1;296;35;0;249;482
1a018aa8-ac98-49b9-800c-8707980b2c16;http://www.mckinsey.com/global-themes/leadership/revealing-your-moment-of-truth;global-themes;leadership;Article;0;0;0;1;0;0;0;3;6;1454;FALSE;leadership;1;0;0;0;0;0;25;121;12;0;55;11;0;48;118
1a255532-9c4d-447d-9f61-74fad2621e40;http://www.mckinsey.com/business-functions/business-technology/our-insights/it-as-revenue-generator-mckinsey-global-survey-results;business-functions;business-technology;Survey;0;6;0;0;0;0;0;3;6;1847;FALSE;business technology;2;1;0;0;0;0;;;4;;32;2;;26;51
1a25b9a7-c3de-4b50-9d1d-ab2acf9c3942;http://www.mckinsey.com/business-functions/business-technology/our-insights/minding-your-digital-business-mckinsey-global-survey-results;business-functions;business-technology;Survey;0;7;0;0;0;0;0;5;6;1886;FALSE;digital;4;0;0;0;0;0;35;130;43;1;88;35;0;57;216
1a3a0ad3-e3db-436e-be0d-a5a5bbf05006;http://www.mckinsey.com/business-functions/sustainability-and-resource-productivity/our-insights/resource-revolution-tracking-global-commodity-markets;business-functions;sustainability-and-resource-productivity;Report;0;0;0;0;0;0;1;3;6;905;FALSE;sustainability & resources;3;4;0;0;0;0;37;124;84;2;201;57;0;135;518
1a5a1b0e-4270-4ce4-bcde-9a9ae15da85e;http://www.mckinsey.com/global-themes/europe/after-the-crisis-refining-germanys-economic-model;global-themes;europe;Article;0;1;0;1;0;0;0;3;6;449;FALSE;europe;3;2;0;0;0;1;;;2;;86;2;;81;96
1a747b17-f20c-4db8-b14d-c00f65be91f0;http://www.mckinsey.com/industries/travel-transport-and-logistics/our-insights/facebook-and-the-future-of-travel;industries;travel-transport-and-logistics;Interview;1;0;0;0;1;0;0;3;6;2357;FALSE;TTL;1;1;0;0;0;0;26;125;505;19;373;407;14;281;1855
1a84a2e0-5cb3-4009-a7b6-44cb564a0a5e;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/when-companies-underestimate-low-cost-rivals;business-functions;strategy-and-corporate-finance;Article;0;0;0;0;0;0;0;0;0;1717;FALSE;corporate strategy;2;1;0;0;0;0;24;108;37;8;355;29;6;322;499
1aba28b7-ad3b-4175-8b1b-21acd2756c4e;http://www.mckinsey.com/industries/high-tech/our-insights/how-social-technologies-are-extending-the-organization;industries;high-tech;Survey;0;9;0;0;0;0;0;3;6;1732;FALSE;social media;1;1;0;0;0;0;31;122;132;2;278;105;1;224;528
1ae46bd0-62d4-48fd-8880-8ff4a181eb7c;http://www.mckinsey.com/industries/financial-services/our-insights/the-trillion-dollar-convergence;industries;financial-services;Report;0;0;0;0;0;0;0;0;0;76;FALSE;financial services;0;0;0;0;0;0;;;1;;1;1;;1;6
1af64889-f336-4941-a51c-a8e017767afe;http://www.mckinsey.com/industries/private-equity-and-principal-investors/our-insights/private-equity-in-india;industries;private-equity-and-principal-investors;Article;0;6;0;0;0;0;0;3;6;2668;FALSE;PE;0;1;0;0;0;1;27;121;90;9;620;77;6;535;898
1b13b0b4-89b5-4f5c-b948-ee5f5e9463cb;http://www.mckinsey.com/industries/pharmaceuticals-and-medical-products/our-insights/the-microeconomics-of-personalized-medicine;industries;pharmaceuticals-and-medical-products;Article;0;5;0;1;0;0;0;3;6;3942;FALSE;health care;1;3;0;0;0;0;28;123;60;1;345;42;1;280;513
1b14da30-44db-4f7a-9815-0b0da2004081;http://www.mckinsey.com/global-themes/middle-east-and-africa/south-africas-bold-priorities-for-inclusive-growth;global-themes;middle-east-and-africa;Report;1;1;0;0;0;0;0;5;6;753;FALSE;africa;3;0;0;0;0;1;32;128;203;11;226;144;9;152;1010
1b29fe9f-7d9d-41fc-bee2-d30d94ae6a8e;http://www.mckinsey.com/industries/media-and-entertainment/our-insights/in-the-long-run-consistency-always-wins-out-an-interview-with-olympic-decathlon-champion-dan-obrien;industries;media-and-entertainment;Interview;0;0;0;0;1;1;0;1;6;2647;FALSE;media & entertainment;2;0;0;0;0;0;;;6;;27;6;;25;49
1b45a730-9c90-4369-8ffd-791ca3a4852c;http://www.mckinsey.com/global-themes/americas/reducing-the-drag-on-the-american-economy;global-themes;americas;Article;0;0;0;5;0;0;0;3;6;1385;FALSE;macroeconomics;0;0;1;0;0;1;;;1;;4;1;;4;10
1b59296c-0623-4282-a3da-18f29ba9385c;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/five-myths-and-realities-about-zero-based-budgeting;business-functions;strategy-and-corporate-finance;Article;0;0;0;0;0;0;0;4;6;1518;FALSE;corporate finance;2;1;0;0;0;0;22;123;537;22;2534;441;19;2307;3624
1b798f4f-b031-4a6e-af5b-ea0afba68fa4;http://www.mckinsey.com/business-functions/operations/our-insights/integrating-purchasing-in-m-and-a-an-interview-with-lenovos-chief-procurement-officer;business-functions;operations;Interview;0;0;0;0;1;0;0;0;0;2610;FALSE;operations;2;1;0;0;0;1;26;109;11;0;47;9;0;38;87
1b8c502f-2a84-4a7e-9265-db939a59e940;http://www.mckinsey.com/business-functions/sustainability-and-resource-productivity/our-insights/full-speed-ahead-how-the-driverless-car-could-transform-cities;business-functions;sustainability-and-resource-productivity;Article;1;0;0;0;0;0;0;5;6;1123;FALSE;sustainability & resources;0;2;0;0;0;0;38;128;183;24;627;143;14;510;1696
1bb7f17c-196b-4372-99b2-09c1d7e82226;http://www.mckinsey.com/global-themes/leadership/planning-for-your-next-ceo;global-themes;leadership;Article;0;0;0;0;0;0;0;1;6;1262;FALSE;leadership;3;0;0;0;0;0;30;117;16;0;125;11;0;108;199
1bbd905f-4b72-49a1-ac0f-95b348af888a;http://www.mckinsey.com/business-functions/organization/our-insights/the-five-attributes-of-enduring-family-businesses;business-functions;organization;Article;0;3;0;0;0;0;0;0;0;3165;FALSE;organization;4;0;0;0;0;0;26;110;321;12;2601;272;8;2339;3260
1bd606ac-cba8-4793-9aa0-4ef3fad7b1b3;http://www.mckinsey.com/industries/healthcare-systems-and-services/our-insights/how-to-improve-clinical-behavior-in-primary-care;industries;healthcare-systems-and-services;Report;0;0;0;0;0;0;0;0;0;59;TRUE;health care;0;0;0;1;0;0;;;2;;3;1;;3;11
1c153c7b-9716-4252-a1b7-aa9b320030a7;http://www.mckinsey.com/industries/financial-services/our-insights/the-digital-battle-that-banks-must-win;industries;financial-services;Article;0;4;0;0;1;0;0;2;6;2651;FALSE;digital;2;3;0;0;0;0;39;120;345;16;1064;262;14;854;2254
1c155d9b-2f51-4e7a-8ebc-a87876c4c4cb;http://www.mckinsey.com/global-themes/employment-and-growth/uneven-progress-on-the-path-to-growth;global-themes;employment-and-growth;Report;0;1;0;2;0;1;0;5;6;767;FALSE;macroeconomics;3;0;2;0;0;1;33;129;60;4;146;38;1;74;620
1c1de40f-2c77-4017-b98b-671631e1cef5;http://www.mckinsey.com/business-functions/organization/our-insights/putting-a-value-on-training;business-functions;organization;Article;0;2;0;0;0;1;0;2;6;1302;FALSE;organization;1;0;0;0;0;0;27;121;75;5;578;62;4;485;927
1c3f97a9-7eaa-4899-8001-8ec48229d535;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/enduring-ideas-the-ge-and-mckinsey-nine-box-matrix;business-functions;strategy-and-corporate-finance;Article;0;0;0;0;0;1;1;3;6;454;FALSE;corporate strategy;4;0;0;0;0;0;;;802;20;1738;483;12;1145;3556
1c7bb56f-6a75-46ea-9721-551fc23b4307;http://www.mckinsey.com/business-functions/business-technology/our-insights/developing-talent-for-large-it-projects;business-functions;business-technology;Article;0;1;0;0;0;0;0;3;6;1783;FALSE;talent;2;1;0;0;0;0;33;124;49;1;69;37;1;57;223
1d0547c1-c7ec-4266-b364-9e7de971dc8d;http://www.mckinsey.com/global-themes/americas/us-productivity-after-the-dot-com-bust;global-themes;americas;Report;0;0;0;0;0;0;0;4;6;258;FALSE;macroeconomics;3;1;1;0;0;1;29;123;5;0;13;5;0;11;30
1d0a1ad6-5e69-4639-b236-9a6ebeb3aa01;http://www.mckinsey.com/global-themes/middle-east-and-africa/why-south-africa-must-get-real;global-themes;middle-east-and-africa;Commentary;1;0;0;0;0;0;0;3;6;1672;FALSE;africa;3;4;0;0;0;1;30;125;24;0;14;22;0;13;120
1d31e07a-dd82-4256-91da-bfcb36c47006;http://www.mckinsey.com/business-functions/organization/our-insights/taking-organizational-redesigns-from-plan-to-practice-mckinsey-global-survey-results;business-functions;organization;Survey;0;6;0;0;0;0;0;2;6;1573;FALSE;organization;1;0;0;0;0;0;27;123;67;0;125;52;0;95;291
1d3b82d4-396f-4eb7-b207-4d0763360f1c;http://www.mckinsey.com/industries/high-tech/our-insights/managing-disruptive-technology-a-conversation-with-investor-chamath-palihapitiya;industries;high-tech;Interview;0;0;1;0;0;0;0;4;6;1622;FALSE;high tech;2;3;0;0;0;0;25;126;25;2;131;19;1;104;330
1d4ef512-7bf0-41de-8b5f-d057b9ecf199;http://www.mckinsey.com/business-functions/organization/our-insights/confronting-corruption;business-functions;organization;Commentary;0;0;0;1;0;0;0;5;6;2966;FALSE;organization;4;0;0;0;0;0;;;128;3;588;106;2;540;958
1d66d40b-4b0e-4277-b775-76514c34ecdf;http://www.mckinsey.com/industries/infrastructure/our-insights/removing-the-roadblocks-to-smarter-investment-in-american-transportation;industries;infrastructure;Commentary;1;0;0;0;0;0;0;3;6;989;FALSE;infrastructure;0;2;0;0;0;0;25;124;7;3;13;6;0;11;113
1d6da3c5-64dd-49a0-bb87-ace9b9ff7449;http://www.mckinsey.com/business-functions/business-technology/our-insights/it-in-digital-banking;business-functions;business-technology;;0;0;0;0;0;0;0;0;0;0;FALSE;digital;0;0;0;0;0;0;;;2;;13;1;;9;36
1db246fb-fb90-4036-a695-0ab650216681;http://www.mckinsey.com/global-themes/employment-and-growth/debt-and-deleveraging;global-themes;employment-and-growth;Report;0;0;0;2;0;1;0;4;6;756;FALSE;macroeconomics;5;3;0;0;0;0;;;2;0;2;2;0;2;22
1dc5f5be-a922-4a10-89bf-d913adee54d1;http://www.mckinsey.com/industries/financial-services/our-insights/global-insurance-industry-insights-north-america-edition;industries;financial-services;;0;0;0;0;0;0;0;0;0;84;TRUE;financial services;0;0;0;0;1;0;;;3;0;3;1;0;0;30
1df8dc40-7c9c-4ff5-8528-c5ad1b295a27;http://www.mckinsey.com/global-themes/americas/us-game-changers;global-themes;americas;Report;0;1;1;0;0;1;0;5;6;907;FALSE;macroeconomics;9;6;1;0;0;1;36;127;95;3;214;73;2;166;613
1e8a33e1-e516-445a-83fd-d199eca6013e;http://www.mckinsey.com/industries/high-tech/our-insights/getting-the-most-from-r-and-d-teams;industries;high-tech;Article;0;1;0;0;0;0;0;5;6;355;FALSE;high tech;0;1;0;0;0;0;26;127;10;0;43;9;0;29;188
1e939244-9900-4ac5-a330-748946b125a9;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/how-to-improve-strategic-planning;business-functions;strategy-and-corporate-finance;Article;0;0;0;1;1;1;0;2;6;3135;FALSE;corporate strategy;1;0;0;0;0;0;25;122;269;28;2653;194;20;2235;3493
1f075f54-b5e0-45aa-a9c7-dc0dc77fac5c;http://www.mckinsey.com/business-functions/operations/our-insights/outlook-on-pharma-operations;business-functions;operations;Report;0;0;0;0;0;0;0;0;0;43;TRUE;operations;0;0;0;1;0;0;;;1;;1;1;;0;8
1f09fd25-a758-4c48-b493-03b81515a1c8;http://www.mckinsey.com/global-themes/middle-east-and-africa/strengthening-south-africa;global-themes;middle-east-and-africa;Commentary;1;0;0;0;0;0;0;3;6;2373;FALSE;africa;5;4;0;0;0;1;38;134;20;0;12;13;0;11;100
1f155114-3867-4457-9841-59985bb542ea;http://www.mckinsey.com/global-themes/employment-and-growth/debt-and-not-much-deleveraging;global-themes;employment-and-growth;Report;1;2;0;3;0;1;0;4;6;1062;FALSE;macroeconomics;2;1;0;0;0;0;32;130;2753;134;6319;2156;88;4658;12862
1f235cb1-d6ee-44db-a510-760af1599a93;http://www.mckinsey.com/business-functions/organization/our-insights/a-mckinsey-perspective-on-organizing-integrations-to-create-value;business-functions;organization;Report;0;0;0;0;0;0;0;0;0;80;TRUE;organization;0;0;0;1;0;0;;;1;;0;1;;0;5
1f374ddb-d007-4f1d-9ac3-de3b7a3cf10d;http://www.mckinsey.com/global-themes/asia-pacific/seizing-chinas-new-digital-opportunity;global-themes;asia-pacific;Article;0;0;0;0;0;0;0;3;6;1490;FALSE;digital;2;1;0;0;0;1;23;120;2;0;26;2;0;21;53
1f43a2a4-5b02-4a79-96a7-ecbd5fa7a1a3;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/valuing-dot-coms-after-the-fall;business-functions;strategy-and-corporate-finance;Commentary;0;0;0;0;0;0;0;0;0;1331;FALSE;corporate finance;1;0;0;0;0;0;;;4;1;41;3;1;35;78
1f72d634-3091-434f-8d44-ba69269d287e;http://www.mckinsey.com/global-themes/employment-and-growth/economic-conditions-snapshot-september-2015-mckinsey-global-survey-results;global-themes;employment-and-growth;Survey;2;6;0;0;0;0;0;3;6;1387;FALSE;macroeconomics;1;0;0;0;0;0;33;132;47;2;154;33;0;133;316
1f7e4ecb-bded-4f0d-be62-a02b46c7d9ee;http://www.mckinsey.com/industries/oil-and-gas/our-insights/digitizing-oil-and-gas-production;industries;oil-and-gas;Article;0;2;0;0;1;0;0;3;6;2237;FALSE;oil & gas;2;1;0;0;0;0;33;126;178;12;750;127;9;607;1158
1f85615d-e5fa-4915-b032-8d72d2fffe10;http://www.mckinsey.com/business-functions/business-technology/our-insights/demystifying-the-hackathon;business-functions;business-technology;Article;2;1;0;0;0;0;0;4;6;1351;FALSE;digital;2;0;0;0;0;0;25;132;235;18;479;202;16;401;966
1f8dfe53-85ee-44e6-a8bb-2183a2bc8898;http://www.mckinsey.com/business-functions/organization/our-insights/a-personal-approach-to-organizational-time-management;business-functions;organization;Article;0;1;0;1;0;0;0;4;6;1726;FALSE;organization;2;0;0;0;0;0;;;104;1;459;87;1;391;696
1fc990ed-d74c-48e2-901c-4aecc642e945;http://www.mckinsey.com/industries/financial-services/our-insights/how-the-payments-industry-is-being-disrupted;industries;financial-services;Article;1;1;0;1;0;0;0;4;6;1038;FALSE;financial services;0;1;0;0;1;0;28;126;547;32;736;398;22;546;3287
1fcd04af-c09e-497a-b35f-669aaad7dc28;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/reflections-on-corporate-longevity;business-functions;strategy-and-corporate-finance;Article;0;0;0;4;0;0;0;3;6;1347;FALSE;corporate strategy;0;0;0;0;0;0;29;127;21;1;229;14;1;206;333
20002c80-50f1-480d-84eb-6df83879385a;http://www.mckinsey.com/industries/pharmaceuticals-and-medical-products/our-insights/value-creation-in-medical-device-m-and-a;industries;pharmaceuticals-and-medical-products;Article;0;5;0;0;0;0;0;1;6;1232;FALSE;m&a;2;3;0;0;0;0;29;116;27;2;151;25;2;128;294
2002b7c8-cb99-479f-8660-8333cf8a341d;http://www.mckinsey.com/business-functions/operations/our-insights/understanding-the-services-revolution;business-functions;operations;Interview;0;0;1;0;0;0;0;4;6;1245;FALSE;operations;4;0;0;0;0;0;25;123;40;4;88;34;4;73;224
2026a666-9167-429a-a6dd-86587d15c652;http://www.mckinsey.com/industries/healthcare-systems-and-services/our-insights/health-care-productivity;industries;healthcare-systems-and-services;Report;0;0;0;0;0;0;0;3;6;521;FALSE;health care;2;1;0;0;0;5;29;120;8;;74;5;;61;103
2029f949-1f6d-4aca-9168-752d3dd74379;http://www.mckinsey.com/global-themes/employment-and-growth/exploding-the-myths-about-offshoring;global-themes;employment-and-growth;Report;0;0;0;0;0;0;0;3;6;238;FALSE;offshoring;4;1;1;0;0;3;37;120;4;0;21;1;0;10;53
20575031-9cd9-40f4-8a58-5864f725acb7;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/winning-the-30-trillion-decathlon-going-for-gold-in-emerging-markets;business-functions;strategy-and-corporate-finance;Article;0;5;0;2;0;0;0;0;0;6394;FALSE;emerging markets;2;2;0;0;0;2;46;122;131;15;424;103;8;340;797
205b6167-3aa9-4446-be9c-79822786af31;http://www.mckinsey.com/global-themes/asia-pacific/the-archipelago-economy;global-themes;asia-pacific;Report;0;1;0;0;0;0;0;2;6;603;FALSE;apac;2;0;1;0;0;1;33;122;157;14;698;125;6;522;1243
207c0ce6-6739-4d75-a734-9107c23330ef;http://www.mckinsey.com/industries/public-sector/our-insights/the-new-value-at-stake-in-regulation;industries;public-sector;Article;0;1;0;0;0;0;0;1;6;318;FALSE;public sector;1;1;0;0;0;0;;;32;0;44;21;0;36;96
207eb13a-ea71-4de6-bf4e-fd0565382386;http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/whats-different-about-m-and-a-in-this-downturn;business-functions;strategy-and-corporate-finance;Article;0;3;0;0;0;0;0;0;0;2609;FALSE;m&a;1;0;0;0;0;0;31;114;7;1;114;2;1;106;151
20880a0a-3ac2-4d32-b0c0-d71f095e7253;http://www.mckinsey.com/business-functions/operations/our-insights/the-organization-that-renews-itself-lasting-value-from-lean-management;business-functions;operations;Article;0;2;0;0;2;0;0;0;0;2195;FALSE;operations;6;0;0;0;0;0;38;116;84;4;238;64;1;193;478
20c7ca91-cfa5-4d49-a75f-c6c54b670682;http://www.mckinsey.com/industries/social-sector/our-insights/education-for-everyone-an-interview-with-sal-khan;industries;social-sector;Interview;0;0;1;0;0;0;0;4;6;1234;FALSE;social sector;1;2;0;0;0;0;30;124;37;1;194;30;1;140;318
20e3a716-0254-46d3-b08f-3059c0809223;http://www.mckinsey.com/global-themes/europe/a-window-of-opportunity-for-europe;global-themes;europe;Report;1;1;0;0;0;0;0;4;6;697;FALSE;europe;2;1;0;0;0;1;39;130;122;51;93;85;29;54;1345
20e898f6-329a-41f3-9060-deb38f7b2bc8;http://www.mckinsey.com/business-functions/marketing-and-sales/our-insights/maintaining-the-customer-experience;business-functions;marketing-and-sales;Article;0;1;0;0;0;0;0;2;6;935;FALSE;customer experience;1;0;0;0;0;0;;;45;10;173;37;4;118;353
20fb2922-737c-4d9b-a4a8-61394265b577;http://www.mckinsey.com/business-functions/organization/our-insights/women-and-leadership-learning-from-the-social-sector;business-functions;organization;Interview;0;0;1;0;0;0;0;3;6;1251;FALSE;women & gender;2;1;0;0;0;0;23;120;5;;37;5;;27;67
21153e3e-ab1f-475c-beb8-76f1b1137072;http://www.mckinsey.com/business-functions/organization/our-insights/unlocking-the-potential-of-frontline-managers;business-functions;organization;Article;0;2;0;1;1;0;0;2;6;3400;FALSE;organization;3;0;0;0;0;0;42;124;104;12;959;92;7;841;1257
